carrier,flight_number,total_fare,currency,travel_date,collector
6E,6E864,7019.00,INR,2026-11-04,playwright_network
6E,6E6318,7019.00,INR,2026-11-04,playwright_network
6E,6E6022,7019.00,INR,2026-11-04,playwright_network
6E,6E324,7019.00,INR,2026-11-04,playwright_network
6E,6E449,7019.00,INR,2026-11-04,playwright_network
6E,6E6218,7019.00,INR,2026-11-04,playwright_network
6E,6E320,7019.00,INR,2026-11-04,playwright_network
6E,6E6107,7019.00,INR,2026-11-04,playwright_network
6E,6E6328,7019.00,INR,2026-11-04,playwright_network
6E,6E6047,7019.00,INR,2026-11-04,playwright_network
6E,6E6676,7019.00,INR,2026-11-04,playwright_network
6E,6E675,7019.00,INR,2026-11-04,playwright_network
6E,6E6051,7019.00,INR,2026-11-04,playwright_network
IX,IX2241,7329.00,INR,2026-11-04,playwright_network
QP,QP1112,7103.00,INR,2026-11-04,playwright_network
QP,QP1118,7103.00,INR,2026-11-04,playwright_network
6E,6E6787,7120.00,INR,2026-11-04,playwright_network
6E,6E6220,7120.00,INR,2026-11-04,playwright_network
6E,6E354,7169.00,INR,2026-11-04,playwright_network
6E,6E327,7169.00,INR,2026-11-04,playwright_network
QP,QP1114,7233.00,INR,2026-11-04,playwright_network
QP,QP1805,7233.00,INR,2026-11-04,playwright_network
6E,6E2402,7252.00,INR,2026-11-04,playwright_network
6E,6E6569,7252.00,INR,2026-11-04,playwright_network
6E,6E6004,7252.00,INR,2026-11-04,playwright_network
AI,AI2678,7489.00,INR,2026-11-04,playwright_network
AI,AI2963,7489.00,INR,2026-11-04,playwright_network
AI,AI2573,7489.00,INR,2026-11-04,playwright_network
AI,AI2975,7489.00,INR,2026-11-04,playwright_network
AI,AI2927,7489.00,INR,2026-11-04,playwright_network
AI,AI2425,7489.00,INR,2026-11-04,playwright_network
AI,AI2945,7489.00,INR,2026-11-04,playwright_network
AI,AI2587,7489.00,INR,2026-11-04,playwright_network
AI,AI2951,7489.00,INR,2026-11-04,playwright_network
AI,AI2941,7489.00,INR,2026-11-04,playwright_network
AI,AI441,7489.00,INR,2026-11-04,playwright_network
AI,AI2555,7489.00,INR,2026-11-04,playwright_network
AI,AI2957,7489.00,INR,2026-11-04,playwright_network
AI,AI2981,7489.00,INR,2026-11-04,playwright_network
AI,AI2999,7489.00,INR,2026-11-04,playwright_network
AI,AI2437,7489.00,INR,2026-11-04,playwright_network
6E,6E2303,7462.00,INR,2026-11-04,playwright_network
6E,6E6814,7469.00,INR,2026-11-04,playwright_network
AI,AI2943,7677.00,INR,2026-11-04,playwright_network
AI,AI2433,7677.00,INR,2026-11-04,playwright_network
IX,IX1108,7724.00,INR,2026-11-04,playwright_network
IX,IX1021,7724.00,INR,2026-11-04,playwright_network
6E,6E2150,7540.00,INR,2026-11-04,playwright_network
AI,AI2439,7802.00,INR,2026-11-04,playwright_network
AI,AI2985,7832.00,INR,2026-11-04,playwright_network
6E,6E2164,7695.00,INR,2026-11-04,playwright_network
6E,6E2105,7695.00,INR,2026-11-04,playwright_network
AI,AI2933,7940.00,INR,2026-11-04,playwright_network
AI,AI2429,7940.00,INR,2026-11-04,playwright_network
6E,6E303,7769.00,INR,2026-11-04,playwright_network
6E,6E329,7769.00,INR,2026-11-04,playwright_network
AI,AI2955,7990.00,INR,2026-11-04,playwright_network
6E,6E6488,7826.00,INR,2026-11-04,playwright_network
6E,6E6808,7905.00,INR,2026-11-04,playwright_network
AI,AI2977,8153.00,INR,2026-11-04,playwright_network
QP,QP1116,8217.00,INR,2026-11-04,playwright_network
6E,6E2298,8325.00,INR,2026-11-04,playwright_network
AI,AI2805,8792.00,INR,2026-11-04,playwright_network
6E,6E2289,9019.00,INR,2026-11-04,playwright_network
6E,6E5058,9360.00,INR,2026-11-04,playwright_network
6E,6E717,9360.00,INR,2026-11-04,playwright_network
6E,6E6601,9360.00,INR,2026-11-04,playwright_network
6E,6E705,9360.00,INR,2026-11-04,playwright_network
6E,6E6212,9360.00,INR,2026-11-04,playwright_network
6E,6E704,9360.00,INR,2026-11-04,playwright_network
6E,6E6293,9360.00,INR,2026-11-04,playwright_network
6E,6E5252,9780.00,INR,2026-11-04,playwright_network
6E,6E6878,9780.00,INR,2026-11-04,playwright_network
6E,6E6849,9780.00,INR,2026-11-04,playwright_network
AI,AI1713,10795.00,INR,2026-11-04,playwright_network
6E,6E5225,10828.00,INR,2026-11-04,playwright_network
6E,6E6050,10907.00,INR,2026-11-04,playwright_network
IX,IX1021,11264.00,INR,2026-11-04,playwright_network
IX,IX1371,11497.00,INR,2026-11-04,playwright_network
IX,IX1385,11825.00,INR,2026-11-04,playwright_network
IX,IX1392,11825.00,INR,2026-11-04,playwright_network
IX,IX1082,11766.00,INR,2026-11-04,playwright_network
6E,6E931,11539.00,INR,2026-11-04,playwright_network
6E,6E428,11566.00,INR,2026-11-04,playwright_network
6E,6E6699,11633.00,INR,2026-11-04,playwright_network
AI,AI2577,11837.00,INR,2026-11-04,playwright_network
6E,6E358,11959.00,INR,2026-11-04,playwright_network
6E,6E2013,12552.00,INR,2026-11-04,playwright_network
IX,IX1196,12908.00,INR,2026-11-04,playwright_network
AI,AI9567,13525.00,INR,2026-11-04,playwright_network
IX,IX1979,14474.00,INR,2026-11-04,playwright_network
6E,6E5025,14348.00,INR,2026-11-04,playwright_network
AI,AI1717,14753.00,INR,2026-11-04,playwright_network
IX,IX1286,14933.00,INR,2026-11-04,playwright_network
AI,AI2577,14970.00,INR,2026-11-04,playwright_network
IX,IX1059,15453.00,INR,2026-11-04,playwright_network
IX,IX1057,15453.00,INR,2026-11-04,playwright_network
AI,AI2537,15402.00,INR,2026-11-04,playwright_network
IX,IX1064,15767.00,INR,2026-11-04,playwright_network
IX,IX2222,15767.00,INR,2026-11-04,playwright_network
IX,IX1064,16397.00,INR,2026-11-04,playwright_network
AI,AI2643,16449.00,INR,2026-11-04,playwright_network
AI,AI2532,16449.00,INR,2026-11-04,playwright_network
IX,IX2237,16690.00,INR,2026-11-04,playwright_network
AI,AI2495,16733.00,INR,2026-11-04,playwright_network
IX,IX1525,17378.00,INR,2026-11-04,playwright_network
IX,IX1261,17378.00,INR,2026-11-04,playwright_network
AI,AI2581,17718.00,INR,2026-11-04,playwright_network
AI,AI817,18165.00,INR,2026-11-04,playwright_network
AI,AI2545,18685.00,INR,2026-11-04,playwright_network
IX,IX1046,20197.00,INR,2026-11-04,playwright_network
6E,6E2250,20055.00,INR,2026-11-04,playwright_network
IX,IX2764,21519.00,INR,2026-11-04,playwright_network
AI,AI1737,23546.00,INR,2026-11-04,playwright_network
AI,AI2495,24637.00,INR,2026-11-04,playwright_network
IX,IX1067,25903.00,INR,2026-11-04,playwright_network
IX,IX1274,27427.00,INR,2026-11-04,playwright_network
IX,IX1076,27427.00,INR,2026-11-04,playwright_network
AI,AI2857,7637.00,INR,2026-09-21,playwright_network
6E,6E5126,7584.00,INR,2026-09-21,playwright_network
6E,6E5337,7584.00,INR,2026-09-21,playwright_network
6E,6E5107,7584.00,INR,2026-09-21,playwright_network
6E,6E437,7584.00,INR,2026-09-21,playwright_network
6E,6E6349,7584.00,INR,2026-09-21,playwright_network
6E,6E2237,7584.00,INR,2026-09-21,playwright_network
6E,6E240,7584.00,INR,2026-09-21,playwright_network
6E,6E5313,7584.00,INR,2026-09-21,playwright_network
6E,6E5313,8126.00,INR,2026-09-21,playwright_network
6E,6E5204,8126.00,INR,2026-09-21,playwright_network
6E,6E5082,8377.00,INR,2026-09-21,playwright_network
6E,6E6701,8718.00,INR,2026-09-21,playwright_network
QP,QP1384,8825.00,INR,2026-09-21,playwright_network
6E,6E5388,9057.00,INR,2026-09-21,playwright_network
QP,QP1518,9196.00,INR,2026-09-21,playwright_network
6E,6E6599,9495.00,INR,2026-09-21,playwright_network
IX,IX1238,10329.00,INR,2026-09-21,playwright_network
IX,IX1237,10329.00,INR,2026-09-21,playwright_network
AI,AI598,10236.00,INR,2026-09-21,playwright_network
6E,6E673,10068.00,INR,2026-09-21,playwright_network
AI,AI2505,10489.00,INR,2026-09-21,playwright_network
AI,AI639,10667.00,INR,2026-09-21,playwright_network
AI,AI2401,10744.00,INR,2026-09-21,playwright_network
AI,AI2865,10744.00,INR,2026-09-21,playwright_network
AI,AI639,10868.00,INR,2026-09-21,playwright_network
6E,6E6188,10737.00,INR,2026-09-21,playwright_network
6E,6E5048,10838.00,INR,2026-09-21,playwright_network
AI,AI2641,11126.00,INR,2026-09-21,playwright_network
AI,AI2849,11126.00,INR,2026-09-21,playwright_network
AI,AI2853,11126.00,INR,2026-09-21,playwright_network
6E,6E261,11337.00,INR,2026-09-21,playwright_network
6E,6E5047,11367.00,INR,2026-09-21,playwright_network
6E,6E5184,11367.00,INR,2026-09-21,playwright_network
IX,IX1026,11799.00,INR,2026-09-21,playwright_network
IX,IX1801,12699.00,INR,2026-09-21,playwright_network
AI,AI2780,12006.00,INR,2026-09-21,playwright_network
6E,6E5382,12102.00,INR,2026-09-21,playwright_network
6E,6E5221,12102.00,INR,2026-09-21,playwright_network
QP,QP1382,12316.00,INR,2026-09-21,playwright_network
QP,QP1133,12316.00,INR,2026-09-21,playwright_network
AI,AI2855,13029.00,INR,2026-09-21,playwright_network
6E,6E5217,12837.00,INR,2026-09-21,playwright_network
AI,AI2855,13559.00,INR,2026-09-21,playwright_network
QP,QP1527,13403.00,INR,2026-09-21,playwright_network
6E,6E5188,13586.00,INR,2026-09-21,playwright_network
IX,IX1797,14657.00,INR,2026-09-21,playwright_network
AI,AI2491,13919.00,INR,2026-09-21,playwright_network
6E,6E136,13954.00,INR,2026-09-21,playwright_network
IX,IX1238,14352.00,INR,2026-09-21,playwright_network
6E,6E5294,14180.00,INR,2026-09-21,playwright_network
AI,AI2739,14670.00,INR,2026-09-21,playwright_network
6E,6E5092,14517.00,INR,2026-09-21,playwright_network
AI,AI2851,14791.00,INR,2026-09-21,playwright_network
AI,AI2619,14867.00,INR,2026-09-21,playwright_network
AI,AI2603,15057.00,INR,2026-09-21,playwright_network
IX,IX1242,15345.00,INR,2026-09-21,playwright_network
IX,IX1810,16343.00,INR,2026-09-21,playwright_network
IX,IX1797,16343.00,INR,2026-09-21,playwright_network
IX,IX1023,16164.00,INR,2026-09-21,playwright_network
6E,6E6361,15540.00,INR,2026-09-21,playwright_network
AI,AI435,15781.00,INR,2026-09-21,playwright_network
6E,6E5386,15671.00,INR,2026-09-21,playwright_network
6E,6E5228,15671.00,INR,2026-09-21,playwright_network
AI,AI2821,16007.00,INR,2026-09-21,playwright_network
6E,6E5241,15857.00,INR,2026-09-21,playwright_network
6E,6E5109,15881.00,INR,2026-09-21,playwright_network
6E,6E136,16420.00,INR,2026-09-21,playwright_network
AI,AI2812,16986.00,INR,2026-09-21,playwright_network
IX,IX1280,17245.00,INR,2026-09-21,playwright_network
AI,AI2787,17202.00,INR,2026-09-21,playwright_network
6E,6E230,17463.00,INR,2026-09-21,playwright_network
AI,AI2531,17674.00,INR,2026-09-21,playwright_network
6E,6E5386,17538.00,INR,2026-09-21,playwright_network
IX,IX1671,18353.00,INR,2026-09-21,playwright_network
6E,6E5193,18297.00,INR,2026-09-21,playwright_network
IX,IX1809,19243.00,INR,2026-09-21,playwright_network
AI,AI2442,18763.00,INR,2026-09-21,playwright_network
AI,AI2677,18777.00,INR,2026-09-21,playwright_network
AI,AI2855,19266.00,INR,2026-09-21,playwright_network
AI,AI2410,19386.00,INR,2026-09-21,playwright_network
6E,6E5386,19347.00,INR,2026-09-21,playwright_network
AI,AI2632,19751.00,INR,2026-09-21,playwright_network
AI,AI2863,20115.00,INR,2026-09-21,playwright_network
6E,6E5296,20016.00,INR,2026-09-21,playwright_network
AI,AI2745,22241.00,INR,2026-09-21,playwright_network
6E,6E6802,22500.00,INR,2026-09-21,playwright_network
6E,6E6057,23102.00,INR,2026-09-21,playwright_network
6E,6E5318,23487.00,INR,2026-09-21,playwright_network
AI,AI2420,24796.00,INR,2026-09-21,playwright_network
AI,AI2741,26226.00,INR,2026-09-21,playwright_network
6E,6E632,26543.00,INR,2026-09-21,playwright_network
AI,AI2432,27154.00,INR,2026-09-21,playwright_network
AI,AI2663,28264.00,INR,2026-09-21,playwright_network
AI,AI2928,28770.00,INR,2026-09-21,playwright_network
IX,IX1050,32142.00,INR,2026-09-21,playwright_network
IX,IX1050,33209.00,INR,2026-09-21,playwright_network
AI,AI2471,33463.00,INR,2026-09-21,playwright_network
AI,AI2410,5261.00,INR,2026-09-27,playwright_network
QP,QP1527,5249.00,INR,2026-09-27,playwright_network
6E,6E5323,5430.00,INR,2026-09-27,playwright_network
6E,6E5294,5430.00,INR,2026-09-27,playwright_network
AI,AI2812,5639.00,INR,2026-09-27,playwright_network
QP,QP1516,5899.00,INR,2026-09-27,playwright_network
QP,QP1518,6914.00,INR,2026-09-27,playwright_network
IX,IX5985,7357.00,INR,2026-09-27,playwright_network
6E,6E5193,7062.00,INR,2026-09-27,playwright_network
6E,6E5296,7062.00,INR,2026-09-27,playwright_network
6E,6E5388,7062.00,INR,2026-09-27,playwright_network
6E,6E5092,7062.00,INR,2026-09-27,playwright_network
AI,AI2603,7322.00,INR,2026-09-27,playwright_network
AI,AI2851,7322.00,INR,2026-09-27,playwright_network
6E,6E5241,7243.00,INR,2026-09-27,playwright_network
6E,6E6361,7243.00,INR,2026-09-27,playwright_network
6E,6E230,7243.00,INR,2026-09-27,playwright_network
6E,6E6057,7374.00,INR,2026-09-27,playwright_network
6E,6E5228,7374.00,INR,2026-09-27,playwright_network
6E,6E5386,7374.00,INR,2026-09-27,playwright_network
6E,6E6188,7377.00,INR,2026-09-27,playwright_network
6E,6E5382,7377.00,INR,2026-09-27,playwright_network
6E,6E5217,7377.00,INR,2026-09-27,playwright_network
6E,6E673,7584.00,INR,2026-09-27,playwright_network
6E,6E5126,7584.00,INR,2026-09-27,playwright_network
6E,6E6701,7584.00,INR,2026-09-27,playwright_network
6E,6E5048,7584.00,INR,2026-09-27,playwright_network
6E,6E437,7584.00,INR,2026-09-27,playwright_network
6E,6E6349,7584.00,INR,2026-09-27,playwright_network
6E,6E5188,7584.00,INR,2026-09-27,playwright_network
6E,6E5313,7584.00,INR,2026-09-27,playwright_network
6E,6E5109,7584.00,INR,2026-09-27,playwright_network
6E,6E2284,7584.00,INR,2026-09-27,playwright_network
6E,6E5337,7584.00,INR,2026-09-27,playwright_network
6E,6E240,7584.00,INR,2026-09-27,playwright_network
6E,6E5201,7584.00,INR,2026-09-27,playwright_network
6E,6E5184,7692.00,INR,2026-09-27,playwright_network
6E,6E5082,7785.00,INR,2026-09-27,playwright_network
AI,AI2863,8223.00,INR,2026-09-27,playwright_network
6E,6E5071,8112.00,INR,2026-09-27,playwright_network
6E,6E5196,8126.00,INR,2026-09-27,playwright_network
6E,6E632,8126.00,INR,2026-09-27,playwright_network
AI,AI2401,8372.00,INR,2026-09-27,playwright_network
AI,AI2865,8372.00,INR,2026-09-27,playwright_network
6E,6E5181,8257.00,INR,2026-09-27,playwright_network
6E,6E230,8377.00,INR,2026-09-27,playwright_network
6E,6E5178,8508.00,INR,2026-09-27,playwright_network
6E,6E5318,8508.00,INR,2026-09-27,playwright_network
6E,6E5221,8532.00,INR,2026-09-27,playwright_network
AI,AI3305,8792.00,INR,2026-09-27,playwright_network
6E,6E6802,8639.00,INR,2026-09-27,playwright_network
6E,6E2237,8718.00,INR,2026-09-27,playwright_network
AI,AI2857,8944.00,INR,2026-09-27,playwright_network
AI,AI2849,9096.00,INR,2026-09-27,playwright_network
6E,6E5032,9057.00,INR,2026-09-27,playwright_network
6E,6E5047,9057.00,INR,2026-09-27,playwright_network
QP,QP1382,9196.00,INR,2026-09-27,playwright_network
6E,6E5107,9364.00,INR,2026-09-27,playwright_network
IX,IX1797,9628.00,INR,2026-09-27,playwright_network
IX,IX1801,9628.00,INR,2026-09-27,playwright_network
AI,AI2869,9695.00,INR,2026-09-27,playwright_network
AI,AI2869,10144.00,INR,2026-09-27,playwright_network
QP,QP1133,9991.00,INR,2026-09-27,playwright_network
6E,6E6599,10200.00,INR,2026-09-27,playwright_network
AI,AI2821,10667.00,INR,2026-09-27,playwright_network
AI,AI639,10667.00,INR,2026-09-27,playwright_network
6E,6E5178,10628.00,INR,2026-09-27,playwright_network
6E,6E5318,10628.00,INR,2026-09-27,playwright_network
AI,AI2632,10935.00,INR,2026-09-27,playwright_network
IX,IX1810,11691.00,INR,2026-09-27,playwright_network
IX,IX1797,11691.00,INR,2026-09-27,playwright_network
AI,AI2827,11081.00,INR,2026-09-27,playwright_network
AI,AI2641,11126.00,INR,2026-09-27,playwright_network
AI,AI2853,11126.00,INR,2026-09-27,playwright_network
AI,AI681,11685.00,INR,2026-09-27,playwright_network
AI,AI2869,11697.00,INR,2026-09-27,playwright_network
AI,AI2739,11731.00,INR,2026-09-27,playwright_network
IX,IX1026,12429.00,INR,2026-09-27,playwright_network
AI,AI435,12362.00,INR,2026-09-27,playwright_network
IX,IX1237,12489.00,INR,2026-09-27,playwright_network
AI,AI2787,13029.00,INR,2026-09-27,playwright_network
IX,IX1050,14272.00,INR,2026-09-27,playwright_network
AI,AI2855,14263.00,INR,2026-09-27,playwright_network
IX,IX1280,14484.00,INR,2026-09-27,playwright_network
IX,IX1671,14752.00,INR,2026-09-27,playwright_network
IX,IX1026,14949.00,INR,2026-09-27,playwright_network
AI,AI2619,15278.00,INR,2026-09-27,playwright_network
6E,6E5386,15671.00,INR,2026-09-27,playwright_network
IX,IX1023,16748.00,INR,2026-09-27,playwright_network
IX,IX1809,16748.00,INR,2026-09-27,playwright_network
IX,IX1242,16589.00,INR,2026-09-27,playwright_network
AI,AI2625,16464.00,INR,2026-09-27,playwright_network
IX,IX1050,16658.00,INR,2026-09-27,playwright_network
IX,IX1238,16951.00,INR,2026-09-27,playwright_network
AI,AI2531,16723.00,INR,2026-09-27,playwright_network
6E,6E261,17414.00,INR,2026-09-27,playwright_network
IX,IX1176,17973.00,INR,2026-09-27,playwright_network
6E,6E261,18254.00,INR,2026-09-27,playwright_network
IX,IX1238,18945.00,INR,2026-09-27,playwright_network
AI,AI2745,18643.00,INR,2026-09-27,playwright_network
AI,AI2771,21337.00,INR,2026-09-27,playwright_network
AI,AI2420,24551.00,INR,2026-09-27,playwright_network
AI,AI2741,27791.00,INR,2026-09-27,playwright_network
AI,AI2663,38985.00,INR,2026-09-27,playwright_network
6E,6E5178,6500.00,INR,2026-10-05,playwright_network
6E,6E5228,6500.00,INR,2026-10-05,playwright_network
6E,6E5386,6500.00,INR,2026-10-05,playwright_network
6E,6E5179,6500.00,INR,2026-10-05,playwright_network
6E,6E136,6710.00,INR,2026-10-05,playwright_network
6E,6E5126,6710.00,INR,2026-10-05,playwright_network
6E,6E673,6710.00,INR,2026-10-05,playwright_network
6E,6E5196,6710.00,INR,2026-10-05,playwright_network
6E,6E5337,6710.00,INR,2026-10-05,playwright_network
6E,6E911,6710.00,INR,2026-10-05,playwright_network
6E,6E6701,6710.00,INR,2026-10-05,playwright_network
6E,6E5048,6710.00,INR,2026-10-05,playwright_network
6E,6E437,6710.00,INR,2026-10-05,playwright_network
6E,6E6349,6710.00,INR,2026-10-05,playwright_network
6E,6E5188,6710.00,INR,2026-10-05,playwright_network
6E,6E5313,6710.00,INR,2026-10-05,playwright_network
6E,6E2284,6710.00,INR,2026-10-05,playwright_network
6E,6E5109,6710.00,INR,2026-10-05,playwright_network
AI,AI2857,6934.00,INR,2026-10-05,playwright_network
6E,6E5273,6842.00,INR,2026-10-05,playwright_network
6E,6E6599,6842.00,INR,2026-10-05,playwright_network
6E,6E6361,6869.00,INR,2026-10-05,playwright_network
6E,6E5241,6869.00,INR,2026-10-05,playwright_network
6E,6E5178,7000.00,INR,2026-10-05,playwright_network
6E,6E6188,7062.00,INR,2026-10-05,playwright_network
6E,6E5032,7062.00,INR,2026-10-05,playwright_network
6E,6E5184,7062.00,INR,2026-10-05,playwright_network
6E,6E5388,7062.00,INR,2026-10-05,playwright_network
AI,AI2401,7322.00,INR,2026-10-05,playwright_network
AI,AI2865,7322.00,INR,2026-10-05,playwright_network
6E,6E5181,7341.00,INR,2026-10-05,playwright_network
6E,6E5323,7358.00,INR,2026-10-05,playwright_network
6E,6E5294,7358.00,INR,2026-10-05,playwright_network
AI,AI2641,7568.00,INR,2026-10-05,playwright_network
6E,6E5296,7377.00,INR,2026-10-05,playwright_network
6E,6E5221,7377.00,INR,2026-10-05,playwright_network
6E,6E5382,7377.00,INR,2026-10-05,playwright_network
6E,6E5047,7377.00,INR,2026-10-05,playwright_network
6E,6E5082,7420.00,INR,2026-10-05,playwright_network
AI,AI2812,7637.00,INR,2026-10-05,playwright_network
QP,QP1516,7495.00,INR,2026-10-05,playwright_network
AI,AI2845,7766.00,INR,2026-10-05,playwright_network
AI,AI2632,7766.00,INR,2026-10-05,playwright_network
6E,6E5217,7692.00,INR,2026-10-05,playwright_network
6E,6E5092,7692.00,INR,2026-10-05,playwright_network
AI,AI2603,7895.00,INR,2026-10-05,playwright_network
AI,AI2849,7895.00,INR,2026-10-05,playwright_network
AI,AI2853,7895.00,INR,2026-10-05,playwright_network
IX,IX1810,8050.00,INR,2026-10-05,playwright_network
IX,IX1797,8050.00,INR,2026-10-05,playwright_network
IX,IX1026,8050.00,INR,2026-10-05,playwright_network
IX,IX1801,8050.00,INR,2026-10-05,playwright_network
QP,QP1133,7807.00,INR,2026-10-05,playwright_network
QP,QP1153,7807.00,INR,2026-10-05,playwright_network
AI,AI2863,8223.00,INR,2026-10-05,playwright_network
6E,6E5193,8112.00,INR,2026-10-05,playwright_network
QP,QP1518,8130.00,INR,2026-10-05,playwright_network
6E,6E6674,8156.00,INR,2026-10-05,playwright_network
AI,AI2851,8516.00,INR,2026-10-05,playwright_network
6E,6E5107,8366.00,INR,2026-10-05,playwright_network
IX,IX1237,8998.00,INR,2026-10-05,playwright_network
